date,time_idx,group_id,city_id,hospital_id_enc,hospital_beds,staff_count,population_density,admissions,lag_1_admissions,lag_7_admissions,rolling_14_admissions,aqi,temp,humidity,rainfall,wind_speed,mobility_index,outbreak_index,festival_flag,holiday_flag,weekday,is_weekend,aqi_forecast_1,temp_forecast_1,rainfall_forecast_1,aqi_forecast_2,temp_forecast_2,rainfall_forecast_2,aqi_forecast_3,temp_forecast_3,rainfall_forecast_3,aqi_forecast_4,temp_forecast_4,rainfall_forecast_4,aqi_forecast_5,temp_forecast_5,rainfall_forecast_5,aqi_forecast_6,temp_forecast_6,rainfall_forecast_6,aqi_forecast_7,temp_forecast_7,rainfall_forecast_7
2025-10-24,148,NOIH2,4,1,88,34,9000,134,133,127,130.07,171,27.89,45.08,5,1.62,91,0.0,0,0,4,0,157,28.02,5,158,28.15,5,173,28.29,5,174,28.45,5,175,28.6,5,176,28.76,5,176,28.92,5
2025-10-25,149,NOIH2,4,1,88,34,9000,110,134,117,129.64,157,28.02,45.1,5,1.63,81,0.0,0,0,5,1,158,28.15,5,173,28.29,5,174,28.45,5,175,28.6,5,176,28.76,5,176,28.92,5,162,29.09,5
2025-10-26,150,NOIH2,4,1,88,34,9000,114,110,111,129.86,158,28.15,45.14,5,1.64,81,0.0,0,0,6,1,173,28.29,5,174,28.45,5,175,28.6,5,176,28.76,5,176,28.92,5,162,29.09,5,163,29.25,5
2025-10-27,151,NOIH2,4,1,88,34,9000,151,114,138,130.5,173,28.29,45.17,5,1.65,91,0.0,0,0,0,0,174,28.45,5,175,28.6,5,176,28.76,5,176,28.92,5,162,29.09,5,163,29.25,5,179,29.41,5
2025-10-28,152,NOIH2,4,1,88,34,9000,143,151,143,130.21,174,28.45,45.21,5,1.66,91,0.0,0,0,1,0,175,28.6,5,176,28.76,5,176,28.92,5,162,29.09,5,163,29.25,5,179,29.41,5,180,29.56,5
2025-10-29,153,NOIH2,4,1,88,34,9000,133,143,136,129.79,175,28.6,45.26,5,1.67,91,0.0,0,0,2,0,176,28.76,5,176,28.92,5,162,29.09,5,163,29.25,5,179,29.41,5,180,29.56,5,181,29.71,5
2025-10-30,154,NOIH2,4,1,88,34,9000,132,133,133,130.14,176,28.76,45.31,5,1.69,91,0.0,0,0,3,0,176,28.92,5,162,29.09,5,163,29.25,5,179,29.41,5,180,29.56,5,181,29.71,5,182,29.84,5
2025-10-31,155,NOIH2,4,1,88,34,9000,150,132,134,131.79,176,28.92,45.36,5,1.7,91,0.0,0,0,4,0,162,29.09,5,163,29.25,5,179,29.41,5,180,29.56,5,181,29.71,5,182,29.84,5,183,29.97,5
2025-11-01,156,NOIH2,4,1,88,34,9000,209,150,110,138.36,162,29.09,45.42,5,1.71,81,0.4,0,0,5,1,163,29.25,5,179,29.41,5,180,29.56,5,181,29.71,5,182,29.84,5,183,29.97,5,169,30.09,4
2025-11-02,157,NOIH2,4,1,88,34,9000,119,209,114,138.93,163,29.25,45.49,5,1.73,81,0.0,0,0,6,1,179,29.41,5,180,29.56,5,181,29.71,5,182,29.84,5,183,29.97,5,169,30.09,4,170,30.2,4
2025-11-03,158,NOIH2,4,1,88,34,9000,152,119,151,139.93,179,29.41,45.55,5,1.74,91,0.0,0,0,0,0,180,29.56,5,181,29.71,5,182,29.84,5,183,29.97,5,169,30.09,4,170,30.2,4,186,30.3,4
2025-11-04,159,NOIH2,4,1,88,34,9000,152,152,143,140.57,180,29.56,45.62,5,1.75,91,0.0,0,0,1,0,181,29.71,5,182,29.84,5,183,29.97,5,169,30.09,4,170,30.2,4,186,30.3,4,187,30.38,4
2025-11-05,160,NOIH2,4,1,88,34,9000,144,152,133,141.14,181,29.71,45.7,5,1.77,91,0.0,0,0,2,0,182,29.84,5,183,29.97,5,169,30.09,4,170,30.2,4,186,30.3,4,187,30.38,4,187,30.45,4
2025-11-06,161,NOIH2,4,1,88,34,9000,140,144,132,141.64,182,29.84,45.78,5,1.78,91,0.0,0,0,3,0,183,29.97,5,169,30.09,4,170,30.2,4,186,30.3,4,187,30.38,4,187,30.45,4,188,30.51,4
2025-11-07,162,NOIH2,4,1,88,34,9000,139,140,150,142.0,183,29.97,45.86,5,1.8,91,0.0,0,0,4,0,169,30.09,4,170,30.2,4,186,30.3,4,187,30.38,4,187,30.45,4,188,30.51,4,189,30.55,4
2025-11-08,163,NOIH2,4,1,88,34,9000,130,139,209,143.43,169,30.09,45.95,4,1.81,81,0.0,0,0,5,1,170,30.2,4,186,30.3,4,187,30.38,4,187,30.45,4,188,30.51,4,189,30.55,4,175,30.59,4
2025-11-09,164,NOIH2,4,1,88,34,9000,128,130,119,144.43,170,30.2,46.05,4,1.83,81,0.0,0,0,6,1,186,30.3,4,187,30.38,4,187,30.45,4,188,30.51,4,189,30.55,4,175,30.59,4,175,30.61,4
2025-11-10,165,NOIH2,4,1,88,34,9000,152,128,152,144.5,186,30.3,46.14,4,1.85,91,0.0,0,0,0,0,187,30.38,4,187,30.45,4,188,30.51,4,189,30.55,4,175,30.59,4,175,30.61,4,191,30.61,4
2025-11-11,166,NOIH2,4,1,88,34,9000,152,152,152,145.14,187,30.38,46.24,4,1.86,91,0.0,0,0,1,0,187,30.45,4,188,30.51,4,189,30.55,4,175,30.59,4,175,30.61,4,191,30.61,4,192,30.61,4
2025-11-12,167,NOIH2,4,1,88,34,9000,146,152,144,146.07,187,30.45,46.35,4,1.88,91,0.0,0,0,2,0,188,30.51,4,189,30.55,4,175,30.59,4,175,30.61,4,191,30.61,4,192,30.61,4,192,30.6,4
2025-11-13,168,NOIH2,4,1,88,34,9000,146,146,140,147.07,188,30.51,46.46,4,1.9,91,0.0,0,0,3,0,189,30.55,4,175,30.59,4,175,30.61,4,191,30.61,4,192,30.61,4,192,30.6,4,193,30.58,4
2025-11-14,169,NOIH2,4,1,88,34,9000,150,146,139,147.07,189,30.55,46.57,4,1.91,91,0.0,0,0,4,0,175,30.59,4,175,30.61,4,191,30.61,4,192,30.61,4,192,30.6,4,193,30.58,4,193,30.56,4
2025-11-15,170,NOIH2,4,1,88,34,9000,131,150,130,141.5,175,30.59,46.69,4,1.93,81,0.0,0,0,5,1,175,30.61,4,191,30.61,4,192,30.61,4,192,30.6,4,193,30.58,4,193,30.56,4,179,30.53,4
2025-11-16,171,NOIH2,4,1,88,34,9000,135,131,128,142.64,175,30.61,46.81,4,1.95,81,0.0,0,0,6,1,191,30.61,4,192,30.61,4,192,30.6,4,193,30.58,4,193,30.56,4,179,30.53,4,179,30.49,4
2025-11-17,172,NOIH2,4,1,88,34,9000,153,135,152,142.71,191,30.61,46.93,4,1.97,91,0.0,0,0,0,0,192,30.61,4,192,30.6,4,193,30.58,4,193,30.56,4,179,30.53,4,179,30.49,4,195,30.46,3
2025-11-18,173,NOIH2,4,1,88,34,9000,155,153,152,142.93,192,30.61,47.06,4,1.99,91,0.0,0,0,1,0,192,30.6,4,193,30.58,4,193,30.56,4,179,30.53,4,179,30.49,4,195,30.46,3,195,30.42,3
2025-11-19,174,NOIH2,4,1,88,34,9000,155,155,146,143.71,192,30.6,47.19,4,2.01,91,0.0,0,0,2,0,193,30.58,4,193,30.56,4,179,30.53,4,179,30.49,4,195,30.46,3,195,30.42,3,196,30.39,3
2025-11-20,175,NOIH2,4,1,88,34,9000,153,155,146,144.64,193,30.58,47.33,4,2.03,91,0.0,0,0,3,0,193,30.56,4,179,30.53,4,179,30.49,4,195,30.46,3,195,30.42,3,196,30.39,3,196,30.36,3
2025-11-21,176,NOIH2,4,1,88,34,9000,143,153,150,144.93,193,30.56,47.47,4,2.05,91,0.0,0,0,4,0,179,30.53,4,179,30.49,4,195,30.46,3,195,30.42,3,196,30.39,3,196,30.36,3,197,30.33,3
2025-11-22,177,NOIH2,4,1,88,34,9000,123,143,131,144.43,179,30.53,47.62,4,2.07,81,0.0,0,0,5,1,179,30.49,4,195,30.46,3,195,30.42,3,196,30.39,3,196,30.36,3,197,30.33,3,182,30.31,3
2025-11-23,178,NOIH2,4,1,88,34,9000,144,123,135,145.57,179,30.49,47.76,4,2.09,81,0.0,0,0,6,1,195,30.46,3,195,30.42,3,196,30.39,3,196,30.36,3,197,30.33,3,182,30.31,3,183,30.3,3
2025-11-24,179,NOIH2,4,1,88,34,9000,164,144,153,146.43,195,30.46,47.91,3,2.11,91,0.0,0,0,0,0,195,30.42,3,196,30.39,3,196,30.36,3,197,30.33,3,182,30.31,3,183,30.3,3,198,30.3,3
2025-11-25,180,NOIH2,4,1,88,34,9000,154,164,155,146.57,195,30.42,48.07,3,2.13,91,0.0,0,0,1,0,196,30.39,3,196,30.36,3,197,30.33,3,182,30.31,3,183,30.3,3,198,30.3,3,199,30.31,3
2025-11-26,181,NOIH2,4,1,88,34,9000,170,154,155,148.29,196,30.39,48.23,3,2.15,91,0.0,0,0,2,0,196,30.36,3,197,30.33,3,182,30.31,3,183,30.3,3,198,30.3,3,199,30.31,3,200,30.34,3
2025-11-27,182,NOIH2,4,1,88,34,9000,144,170,153,148.14,196,30.36,48.39,3,2.17,91,0.0,0,0,3,0,197,30.33,3,182,30.31,3,183,30.3,3,198,30.3,3,199,30.31,3,200,30.34,3,200,30.37,3
2025-05-29,0,NOIH3,4,2,108,44,9000,188,188,188,188.0,259,30.54,71.53,3,3.82,91,0.0,0,0,3,0,258,30.51,3,243,30.49,3,242,30.48,3,256,30.48,3,255,30.49,3,255,30.51,3,254,30.53,3
2025-05-30,1,NOIH3,4,2,108,44,9000,193,188,188,190.5,258,30.51,71.36,3,3.8,91,0.0,0,0,4,0,243,30.49,3,242,30.48,3,256,30.48,3,255,30.49,3,255,30.51,3,254,30.53,3,253,30.56,3
2025-05-31,2,NOIH3,4,2,108,44,9000,162,193,188,181.0,243,30.49,71.19,3,3.77,81,0.0,0,0,5,1,242,30.48,3,256,30.48,3,255,30.49,3,255,30.51,3,254,30.53,3,253,30.56,3,238,30.6,3
2025-06-01,3,NOIH3,4,2,108,44,9000,156,162,188,174.75,242,30.48,71.02,3,3.75,81,0.0,0,0,6,1,256,30.48,3,255,30.49,3,255,30.51,3,254,30.53,3,253,30.56,3,238,30.6,3,237,30.63,2
2025-06-02,4,NOIH3,4,2,108,44,9000,184,156,188,176.6,256,30.48,70.84,3,3.73,91,0.0,0,0,0,0,255,30.49,3,255,30.51,3,254,30.53,3,253,30.56,3,238,30.6,3,237,30.63,2,252,30.67,2
2025-06-03,5,NOIH3,4,2,108,44,9000,210,184,188,182.17,255,30.49,70.66,3,3.71,91,0.0,0,0,1,0,255,30.51,3,254,30.53,3,253,30.56,3,238,30.6,3,237,30.63,2,252,30.67,2,251,30.7,2
2025-06-04,6,NOIH3,4,2,108,44,9000,195,210,188,184.0,255,30.51,70.48,3,3.68,91,0.0,0,0,2,0,254,30.53,3,253,30.56,3,238,30.6,3,237,30.63,2,252,30.67,2,251,30.7,2,250,30.73,2
2025-06-05,7,NOIH3,4,2,108,44,9000,177,195,188,183.12,254,30.53,70.29,3,3.66,91,0.0,0,0,3,0,253,30.56,3,238,30.6,3,237,30.63,2,252,30.67,2,251,30.7,2,250,30.73,2,250,30.76,2
2025-06-06,8,NOIH3,4,2,108,44,9000,267,177,193,192.44,253,30.56,70.1,3,3.64,91,0.4,0,0,4,0,238,30.6,3,237,30.63,2,252,30.67,2,251,30.7,2,250,30.73,2,250,30.76,2,249,30.77,2
2025-06-07,9,NOIH3,4,2,108,44,9000,164,267,162,189.6,238,30.6,69.91,3,3.61,81,0.0,0,0,5,1,237,30.63,2,252,30.67,2,251,30.7,2,250,30.73,2,250,30.76,2,249,30.77,2,234,30.78,2
2025-06-08,10,NOIH3,4,2,108,44,9000,153,164,156,186.27,237,30.63,69.72,2,3.59,81,0.0,0,0,6,1,252,30.67,2,251,30.7,2,250,30.73,2,250,30.76,2,249,30.77,2,234,30.78,2,233,30.78,2
2025-06-09,11,NOIH3,4,2,108,44,9000,198,153,184,187.25,252,30.67,69.52,2,3.57,91,0.0,0,0,0,0,251,30.7,2,250,30.73,2,250,30.76,2,249,30.77,2,234,30.78,2,233,30.78,2,247,30.77,2
2025-06-10,12,NOIH3,4,2,108,44,9000,191,198,210,187.54,251,30.7,69.32,2,3.54,91,0.0,0,0,1,0,250,30.73,2,250,30.76,2,249,30.77,2,234,30.78,2,233,30.78,2,247,30.77,2,247,30.75,2
2025-06-11,13,NOIH3,4,2,108,44,9000,167,191,195,186.07,250,30.73,69.11,2,3.52,91,0.0,0,0,2,0,250,30.76,2,249,30.77,2,234,30.78,2,233,30.78,2,247,30.77,2,247,30.75,2,246,30.72,2
2025-06-12,14,NOIH3,4,2,108,44,9000,179,167,177,185.43,250,30.76,68.91,2,3.49,91,0.0,0,0,3,0,249,30.77,2,234,30.78,2,233,30.78,2,247,30.77,2,247,30.75,2,246,30.72,2,245,30.67,2
2025-06-13,15,NOIH3,4,2,108,44,9000,153,179,267,182.57,249,30.77,68.7,2,3.47,91,0.0,0,1,4,0,234,30.78,2,233,30.78,2,247,30.77,2,247,30.75,2,246,30.72,2,245,30.67,2,244,30.61,1
2025-06-14,16,NOIH3,4,2,108,44,9000,162,153,164,182.57,234,30.78,68.49,2,3.45,81,0.0,0,0,5,1,233,30.78,2,247,30.77,2,247,30.75,2,246,30.72,2,245,30.67,2,244,30.61,1,228,30.54,1
2025-06-15,17,NOIH3,4,2,108,44,9000,155,162,153,182.5,233,30.78,68.27,2,3.42,81,0.0,0,0,6,1,247,30.77,2,247,30.75,2,246,30.72,2,245,30.67,2,244,30.61,1,228,30.54,1,227,30.45,1
2025-06-16,18,NOIH3,4,2,108,44,9000,195,155,198,183.29,247,30.77,68.05,2,3.4,91,0.0,0,0,0,0,247,30.75,2,246,30.72,2,245,30.67,2,244,30.61,1,228,30.54,1,227,30.45,1,241,30.35,1
2025-06-17,19,NOIH3,4,2,108,44,9000,179,195,191,181.07,247,30.75,67.84,2,3.37,91,0.0,0,0,1,0,246,30.72,2,245,30.67,2,244,30.61,1,228,30.54,1,227,30.45,1,241,30.35,1,240,30.24,1
2025-06-18,20,NOIH3,4,2,108,44,9000,186,179,167,180.43,246,30.72,67.61,2,3.35,91,0.0,0,0,2,0,245,30.67,2,244,30.61,1,228,30.54,1,227,30.45,1,241,30.35,1,240,30.24,1,239,30.12,1
2025-06-19,21,NOIH3,4,2,108,44,9000,182,186,179,180.79,245,30.67,67.39,2,3.32,91,0.0,0,0,3,0,244,30.61,1,228,30.54,1,227,30.45,1,241,30.35,1,240,30.24,1,239,30.12,1,238,29.99,1
2025-06-20,22,NOIH3,4,2,108,44,9000,197,182,153,175.79,244,30.61,67.16,1,3.3,91,0.0,0,0,4,0,228,30.54,1,227,30.45,1,241,30.35,1,240,30.24,1,239,30.12,1,238,29.99,1,317,29.85,1
2025-06-21,23,NOIH3,4,2,108,44,9000,154,197,162,175.07,228,30.54,66.94,1,3.27,81,0.0,0,0,5,1,227,30.45,1,241,30.35,1,240,30.24,1,239,30.12,1,238,29.99,1,317,29.85,1,300,29.7,1
2025-06-22,24,NOIH3,4,2,108,44,9000,152,154,155,175.0,227,30.45,66.71,1,3.24,81,0.0,0,0,6,1,241,30.35,1,240,30.24,1,239,30.12,1,238,29.99,1,317,29.85,1,300,29.7,1,299,29.54,1
2025-06-23,25,NOIH3,4,2,108,44,9000,190,152,195,174.43,241,30.35,66.47,1,3.22,91,0.0,0,0,0,0,240,30.24,1,239,30.12,1,238,29.99,1,317,29.85,1,300,29.7,1,299,29.54,1,233,29.38,1
2025-06-24,26,NOIH3,4,2,108,44,9000,181,190,179,173.71,240,30.24,66.24,1,3.19,91,0.0,0,0,1,0,239,30.12,1,238,29.99,1,317,29.85,1,300,29.7,1,299,29.54,1,233,29.38,1,231,29.22,6
2025-06-25,27,NOIH3,4,2,108,44,9000,183,181,186,174.86,239,30.12,66.01,1,3.17,91,0.0,0,0,2,0,238,29.99,1,317,29.85,1,300,29.7,1,299,29.54,1,233,29.38,1,231,29.22,6,230,29.06,6
2025-06-26,28,NOIH3,4,2,108,44,9000,165,183,182,173.86,238,29.99,65.77,1,3.14,91,0.0,0,0,3,0,317,29.85,1,300,29.7,1,299,29.54,1,233,29.38,1,231,29.22,6,230,29.06,6,229,28.89,6
2025-06-27,29,NOIH3,4,2,108,44,9000,213,165,197,178.14,317,29.85,65.53,1,3.12,66,0.0,1,0,4,0,300,29.7,1,299,29.54,1,233,29.38,1,231,29.22,6,230,29.06,6,229,28.89,6,227,28.73,6
2025-06-28,30,NOIH3,4,2,108,44,9000,192,213,154,180.29,300,29.7,65.29,1,3.09,56,0.0,1,0,5,1,299,29.54,1,233,29.38,1,231,29.22,6,230,29.06,6,229,28.89,6,227,28.73,6,211,28.57,6
2025-06-29,31,NOIH3,4,2,108,44,9000,236,192,152,186.07,299,29.54,65.05,1,3.06,56,0.0,1,0,6,1,233,29.38,1,231,29.22,6,230,29.06,6,229,28.89,6,227,28.73,6,211,28.57,6,209,28.42,6
2025-06-30,32,NOIH3,4,2,108,44,9000,180,236,190,185.0,233,29.38,64.8,1,3.04,91,0.0,0,0,0,0,231,29.22,6,230,29.06,6,229,28.89,6,227,28.73,6,211,28.57,6,209,28.42,6,223,28.28,6
2025-07-01,33,NOIH3,4,2,108,44,9000,181,180,181,185.14,231,29.22,64.56,6,3.01,91,0.0,0,0,1,0,230,29.06,6,229,28.89,6,227,28.73,6,211,28.57,6,209,28.42,6,223,28.28,6,222,28.14,6
2025-07-02,34,NOIH3,4,2,108,44,9000,165,181,183,183.64,230,29.06,64.31,6,2.99,91,0.0,0,0,2,0,229,28.89,6,227,28.73,6,211,28.57,6,209,28.42,6,223,28.28,6,222,28.14,6,220,28.02,6
2025-07-03,35,NOIH3,4,2,108,44,9000,179,165,165,183.43,229,28.89,64.06,6,2.96,91,0.0,0,0,3,0,227,28.73,6,211,28.57,6,209,28.42,6,223,28.28,6,222,28.14,6,220,28.02,6,219,27.9,6
2025-07-04,36,NOIH3,4,2,108,44,9000,178,179,213,182.07,227,28.73,63.81,6,2.94,91,0.0,0,0,4,0,211,28.57,6,209,28.42,6,223,28.28,6,222,28.14,6,220,28.02,6,219,27.9,6,218,27.8,6
2025-07-05,37,NOIH3,4,2,108,44,9000,146,178,192,181.5,211,28.57,63.56,6,2.91,81,0.0,0,0,5,1,209,28.42,6,223,28.28,6,222,28.14,6,220,28.02,6,219,27.9,6,218,27.8,6,201,27.71,6
2025-07-06,38,NOIH3,4,2,108,44,9000,151,146,236,181.43,209,28.42,63.31,6,2.88,81,0.0,0,0,6,1,223,28.28,6,222,28.14,6,220,28.02,6,219,27.9,6,218,27.8,6,201,27.71,6,200,27.64,6
2025-07-07,39,NOIH3,4,2,108,44,9000,187,151,180,181.21,223,28.28,63.06,6,2.86,91,0.0,0,0,0,0,222,28.14,6,220,28.02,6,219,27.9,6,218,27.8,6,201,27.71,6,200,27.64,6,214,27.58,7
2025-07-08,40,NOIH3,4,2,108,44,9000,172,187,181,180.57,222,28.14,62.81,6,2.83,91,0.0,0,0,1,0,220,28.02,6,219,27.9,6,218,27.8,6,201,27.71,6,200,27.64,6,214,27.58,7,213,27.53,7
2025-07-09,41,NOIH3,4,2,108,44,9000,167,172,165,179.43,220,28.02,62.55,6,2.81,91,0.0,0,0,2,0,219,27.9,6,218,27.8,6,201,27.71,6,200,27.64,6,214,27.58,7,213,27.53,7,212,27.5,7
2025-07-10,42,NOIH3,4,2,108,44,9000,167,167,179,179.57,219,27.9,62.3,6,2.78,91,0.0,0,0,3,0,218,27.8,6,201,27.71,6,200,27.64,6,214,27.58,7,213,27.53,7,212,27.5,7,211,27.48,7
2025-07-11,43,NOIH3,4,2,108,44,9000,162,167,178,175.93,218,27.8,62.04,6,2.76,91,0.0,0,0,4,0,201,27.71,6,200,27.64,6,214,27.58,7,213,27.53,7,212,27.5,7,211,27.48,7,210,27.48,7
2025-07-12,44,NOIH3,4,2,108,44,9000,142,162,146,172.36,201,27.71,61.78,6,2.73,81,0.0,0,0,5,1,200,27.64,6,214,27.58,7,213,27.53,7,212,27.5,7,211,27.48,7,210,27.48,7,194,27.48,7
2025-07-13,45,NOIH3,4,2,108,44,9000,217,142,151,171.0,200,27.64,61.53,6,2.7,81,0.4,0,0,6,1,214,27.58,7,213,27.53,7,212,27.5,7,211,27.48,7,210,27.48,7,194,27.48,7,193,27.5,7
2025-07-14,46,NOIH3,4,2,108,44,9000,178,217,187,170.86,214,27.58,61.27,7,2.68,91,0.0,0,0,0,0,213,27.53,7,212,27.5,7,211,27.48,7,210,27.48,7,194,27.48,7,193,27.5,7,207,27.53,7
2025-07-15,47,NOIH3,4,2,108,44,9000,203,178,172,172.43,213,27.53,61.01,7,2.65,91,0.0,0,0,1,0,212,27.5,7,211,27.48,7,210,27.48,7,194,27.48,7,193,27.5,7,207,27.53,7,206,27.57,7
2025-07-16,48,NOIH3,4,2,108,44,9000,162,203,167,172.21,212,27.5,60.76,7,2.63,91,0.0,0,0,2,0,211,27.48,7,210,27.48,7,194,27.48,7,193,27.5,7,207,27.53,7,206,27.57,7,206,27.62,7
2025-07-17,49,NOIH3,4,2,108,44,9000,166,162,167,171.29,211,27.48,60.5,7,2.6,91,0.0,0,0,3,0,210,27.48,7,194,27.48,7,193,27.5,7,207,27.53,7,206,27.57,7,206,27.62,7,205,27.67,7
2025-07-18,50,NOIH3,4,2,108,44,9000,171,166,162,170.79,210,27.48,60.24,7,2.58,91,0.0,0,0,4,0,194,27.48,7,193,27.5,7,207,27.53,7,206,27.57,7,206,27.62,7,205,27.67,7,204,27.73,7
2025-07-19,51,NOIH3,4,2,108,44,9000,141,171,142,170.43,194,27.48,59.98,7,2.55,81,0.0,0,0,5,1,193,27.5,7,207,27.53,7,206,27.57,7,206,27.62,7,205,27.67,7,204,27.73,7,189,27.79,8
2025-07-20,52,NOIH3,4,2,108,44,9000,147,141,217,170.14,193,27.5,59.72,7,2.53,81,0.0,0,0,6,1,207,27.53,7,206,27.57,7,206,27.62,7,205,27.67,7,204,27.73,7,189,27.79,8,188,27.86,8
2025-07-21,53,NOIH3,4,2,108,44,9000,174,147,178,169.21,207,27.53,59.46,7,2.51,91,0.0,0,0,0,0,206,27.57,7,206,27.62,7,205,27.67,7,204,27.73,7,189,27.79,8,188,27.86,8,203,27.92,8
2025-07-22,54,NOIH3,4,2,108,44,9000,177,174,203,169.57,206,27.57,59.21,7,2.48,91,0.0,0,0,1,0,206,27.62,7,205,27.67,7,204,27.73,7,189,27.79,8,188,27.86,8,203,27.92,8,202,27.98,8
2025-07-23,55,NOIH3,4,2,108,44,9000,165,177,162,169.43,206,27.62,58.95,7,2.46,91,0.0,0,0,2,0,205,27.67,7,204,27.73,7,189,27.79,8,188,27.86,8,203,27.92,8,202,27.98,8,202,28.03,8
2025-07-24,56,NOIH3,4,2,108,44,9000,160,165,166,168.93,205,27.67,58.69,7,2.43,91,0.0,0,0,3,0,204,27.73,7,189,27.79,8,188,27.86,8,203,27.92,8,202,27.98,8,202,28.03,8,201,28.09,8
2025-07-25,57,NOIH3,4,2,108,44,9000,158,160,171,168.64,204,27.73,58.43,7,2.41,91,0.0,0,0,4,0,189,27.79,8,188,27.86,8,203,27.92,8,202,27.98,8,202,28.03,8,201,28.09,8,201,28.13,8
2025-07-26,58,NOIH3,4,2,108,44,9000,170,158,141,170.64,189,27.79,58.18,8,2.39,81,0.0,0,0,5,1,188,27.86,8,203,27.92,8,202,27.98,8,202,28.03,8,201,28.09,8,201,28.13,8,185,28.16,8
2025-07-27,59,NOIH3,4,2,108,44,9000,138,170,147,165.0,188,27.86,57.92,8,2.36,81,0.0,0,0,6,1,203,27.92,8,202,27.98,8,202,28.03,8,201,28.09,8,201,28.13,8,185,28.16,8,184,28.19,8
2025-07-28,60,NOIH3,4,2,108,44,9000,142,138,174,162.43,203,27.92,57.67,8,2.34,91,0.0,0,1,0,0,202,27.98,8,202,28.03,8,201,28.09,8,201,28.13,8,185,28.16,8,184,28.19,8,199,28.21,8
2025-07-29,61,NOIH3,4,2,108,44,9000,164,142,177,159.64,202,27.98,57.41,8,2.32,91,0.0,0,0,1,0,202,28.03,8,201,28.09,8,201,28.13,8,185,28.16,8,184,28.19,8,199,28.21,8,198,28.21,8
2025-07-30,62,NOIH3,4,2,108,44,9000,166,164,165,159.93,202,28.03,57.16,8,2.29,91,0.0,0,0,2,0,201,28.09,8,201,28.13,8,185,28.16,8,184,28.19,8,199,28.21,8,198,28.21,8,198,28.2,8
2025-07-31,63,NOIH3,4,2,108,44,9000,158,166,160,159.36,201,28.09,56.91,8,2.27,91,0.0,0,0,3,0,201,28.13,8,185,28.16,8,184,28.19,8,199,28.21,8,198,28.21,8,198,28.2,8,197,28.18,8
2025-08-01,64,NOIH3,4,2,108,44,9000,156,158,158,158.29,201,28.13,56.65,8,2.25,91,0.0,0,0,4,0,185,28.16,8,184,28.19,8,199,28.21,8,198,28.21,8,198,28.2,8,197,28.18,8,196,28.15,9
2025-08-02,65,NOIH3,4,2,108,44,9000,146,156,170,158.64,185,28.16,56.4,8,2.23,81,0.0,0,0,5,1,184,28.19,8,199,28.21,8,198,28.21,8,198,28.2,8,197,28.18,8,196,28.15,9,181,28.11,9
2025-08-03,66,NOIH3,4,2,108,44,9000,129,146,138,157.36,184,28.19,56.15,8,2.2,81,0.0,0,0,6,1,199,28.21,8,198,28.21,8,198,28.2,8,197,28.18,8,196,28.15,9,181,28.11,9,180,28.05,9
2025-08-04,67,NOIH3,4,2,108,44,9000,179,129,142,157.71,199,28.21,55.9,8,2.18,91,0.0,0,0,0,0,198,28.21,8,198,28.2,8,197,28.18,8,196,28.15,9,181,28.11,9,180,28.05,9,194,27.98,9
2025-08-05,68,NOIH3,4,2,108,44,9000,164,179,164,156.79,198,28.21,55.65,8,2.16,91,0.0,0,0,1,0,198,28.2,8,197,28.18,8,196,28.15,9,181,28.11,9,180,28.05,9,194,27.98,9,193,27.91,9
2025-08-06,69,NOIH3,4,2,108,44,9000,161,164,166,156.5,198,28.2,55.41,8,2.14,91,0.0,0,0,2,0,197,28.18,8,196,28.15,9,181,28.11,9,180,28.05,9,194,27.98,9,193,27.91,9,192,27.82,9
2025-08-07,70,NOIH3,4,2,108,44,9000,152,161,158,155.93,197,28.18,55.16,8,2.12,91,0.0,0,0,3,0,196,28.15,9,181,28.11,9,180,28.05,9,194,27.98,9,193,27.91,9,192,27.82,9,191,27.72,9
2025-08-08,71,NOIH3,4,2,108,44,9000,163,152,156,156.29,196,28.15,54.92,9,2.1,91,0.0,0,0,4,0,181,28.11,9,180,28.05,9,194,27.98,9,193,27.91,9,192,27.82,9,191,27.72,9,190,27.61,9
2025-08-09,72,NOIH3,4,2,108,44,9000,138,163,146,154.0,181,28.11,54.68,9,2.08,81,0.0,0,0,5,1,180,28.05,9,194,27.98,9,193,27.91,9,192,27.82,9,191,27.72,9,190,27.61,9,174,27.5,9
2025-08-10,73,NOIH3,4,2,108,44,9000,131,138,129,153.5,180,28.05,54.44,9,2.06,81,0.0,0,0,6,1,194,27.98,9,193,27.91,9,192,27.82,9,191,27.72,9,190,27.61,9,174,27.5,9,173,27.39,9
2025-08-11,74,NOIH3,4,2,108,44,9000,163,131,179,155.0,194,27.98,54.2,9,2.04,91,0.0,0,0,0,0,193,27.91,9,192,27.82,9,191,27.72,9,190,27.61,9,174,27.5,9,173,27.39,9,187,27.27,9
2025-08-12,75,NOIH3,4,2,108,44,9000,163,163,164,154.93,193,27.91,53.96,9,2.02,91,0.0,0,0,1,0,192,27.82,9,191,27.72,9,190,27.61,9,174,27.5,9,173,27.39,9,187,27.27,9,186,27.15,9
