date,day_of_week,month,week_of_year,is_weekend,season,temperature,aqi,outbreak_index,mobility_index,population,population_density,elderly_ratio,hospital_id,hospital_capacity,icu_capacity,admissions
2018-06-24,6,6,25,1,summer,39.92,125.83,36.43,74.33883739117567,750000,6700,0.17,HOSP_10,660,118,244
2018-06-25,0,6,26,0,summer,39.94,125.15,35.49,70.00000000000014,750000,6700,0.17,HOSP_10,660,118,299
2018-06-26,1,6,26,0,summer,39.96,124.47,34.55,65.66116260882457,750000,6700,0.17,HOSP_10,660,118,287
2018-06-27,2,6,26,0,summer,39.97,123.78,33.62,62.18168517531966,750000,6700,0.17,HOSP_10,660,118,276
2018-06-28,3,6,26,0,summer,39.98,123.1,32.69,60.25072087818175,750000,6700,0.17,HOSP_10,660,118,275
2018-06-29,4,6,26,0,summer,39.99,122.41,31.78,60.25072087818177,750000,6700,0.17,HOSP_10,660,118,288
2018-06-30,5,6,26,1,summer,40.0,121.72,30.87,62.181685175319686,750000,6700,0.17,HOSP_10,660,118,252
2018-07-01,6,7,26,1,summer,40.0,121.03,29.96,65.66116260882436,750000,6700,0.17,HOSP_10,660,118,241
2018-07-02,0,7,27,0,summer,40.0,120.34,29.07,69.9999999999999,750000,6700,0.17,HOSP_10,660,118,295
2018-07-03,1,7,27,0,summer,40.0,119.66,28.18,74.33883739117559,750000,6700,0.17,HOSP_10,660,118,283
2018-07-04,2,7,27,0,summer,39.99,118.97,27.3,77.81831482468027,750000,6700,0.17,HOSP_10,660,118,272
2018-07-05,3,7,27,0,summer,39.98,118.28,26.43,79.74927912181822,750000,6700,0.17,HOSP_10,660,118,271
2018-07-06,4,7,27,0,summer,39.97,117.59,25.57,79.74927912181826,750000,6700,0.17,HOSP_10,660,118,284
2018-07-07,5,7,27,1,summer,39.96,116.9,24.72,77.8183148246803,750000,6700,0.17,HOSP_10,660,118,248
2018-07-08,6,7,27,1,summer,39.94,116.22,23.88,74.33883739117562,750000,6700,0.17,HOSP_10,660,118,237
2018-07-09,0,7,28,0,summer,39.92,115.53,23.04,69.99999999999993,750000,6700,0.17,HOSP_10,660,118,290
2018-07-10,1,7,28,0,summer,39.89,114.85,22.22,65.66116260882438,750000,6700,0.17,HOSP_10,660,118,279
2018-07-11,2,7,28,0,summer,39.87,114.17,21.41,62.1816851753197,750000,6700,0.17,HOSP_10,660,118,268
2018-07-12,3,7,28,0,summer,39.84,113.49,20.61,60.250720878181774,750000,6700,0.17,HOSP_10,660,118,267
2018-07-13,4,7,28,0,summer,39.8,112.81,19.82,60.25072087818175,750000,6700,0.17,HOSP_10,660,118,280
2018-07-14,5,7,28,1,summer,39.77,112.13,19.05,62.181685175319636,750000,6700,0.17,HOSP_10,660,118,245
2018-07-15,6,7,28,1,summer,39.73,111.46,18.28,65.6611626088243,750000,6700,0.17,HOSP_10,660,118,234
2018-07-16,0,7,29,0,summer,39.69,110.79,17.53,69.99999999999997,750000,6700,0.17,HOSP_10,660,118,286
2018-07-17,1,7,29,0,summer,39.65,110.12,16.79,74.33883739117552,750000,6700,0.17,HOSP_10,660,118,275
2018-07-18,2,7,29,0,summer,39.6,109.45,16.06,77.81831482468031,750000,6700,0.17,HOSP_10,660,118,264
2018-07-19,3,7,29,0,summer,39.55,108.79,15.35,79.74927912181823,750000,6700,0.17,HOSP_10,660,118,263
2018-07-20,4,7,29,0,summer,39.5,108.13,14.64,79.74927912181825,750000,6700,0.17,HOSP_10,660,118,276
2018-07-21,5,7,29,1,summer,39.44,107.48,13.96,77.81831482468034,750000,6700,0.17,HOSP_10,660,118,241
2018-07-22,6,7,29,1,summer,39.38,106.82,13.28,74.33883739117555,750000,6700,0.17,HOSP_10,660,118,230
2018-07-23,0,7,30,0,summer,39.32,106.18,12.62,70.0,750000,6700,0.17,HOSP_10,660,118,282
2018-07-24,1,7,30,0,summer,39.26,105.53,11.98,65.66116260882445,750000,6700,0.17,HOSP_10,660,118,271
2018-07-25,2,7,30,0,summer,39.19,104.89,11.35,62.18168517531974,750000,6700,0.17,HOSP_10,660,118,260
2018-07-26,3,7,30,0,summer,39.12,104.26,10.73,60.25072087818179,750000,6700,0.17,HOSP_10,660,118,260
2018-07-27,4,7,30,0,summer,39.05,103.63,10.13,60.25072087818173,750000,6700,0.17,HOSP_10,660,118,272
2018-07-28,5,7,30,1,summer,38.98,103.0,9.55,62.18168517531977,750000,6700,0.17,HOSP_10,660,118,238
2018-07-29,6,7,30,1,summer,38.9,102.38,8.98,65.66116260882448,750000,6700,0.17,HOSP_10,660,118,227
2018-07-30,0,7,31,0,summer,38.82,101.76,8.43,70.00000000000003,750000,6700,0.17,HOSP_10,660,118,278
2018-07-31,1,7,31,0,summer,38.74,101.15,7.89,74.33883739117557,750000,6700,0.17,HOSP_10,660,118,267
2018-08-01,2,8,31,0,summer,38.65,100.55,7.37,77.81831482468027,750000,6700,0.17,HOSP_10,660,118,257
2018-08-02,3,8,31,0,summer,38.57,99.95,6.86,79.74927912181822,750000,6700,0.17,HOSP_10,660,118,256
2018-08-03,4,8,31,0,summer,38.48,99.36,6.38,79.74927912181826,750000,6700,0.17,HOSP_10,660,118,269
2018-08-04,5,8,31,1,summer,38.38,98.77,5.9,77.8183148246803,750000,6700,0.17,HOSP_10,660,118,235
2018-08-05,6,8,31,1,summer,38.29,98.19,5.45,74.33883739117562,750000,6700,0.17,HOSP_10,660,118,224
2018-08-06,0,8,32,0,summer,38.19,97.62,5.01,70.00000000000007,750000,6700,0.17,HOSP_10,660,118,275
2018-08-07,1,8,32,0,summer,38.09,97.05,4.59,65.66116260882451,750000,6700,0.17,HOSP_10,660,118,264
2018-08-08,2,8,32,0,summer,37.99,96.49,4.19,62.18168517531971,750000,6700,0.17,HOSP_10,660,118,253
2018-08-09,3,8,32,0,summer,37.88,95.94,3.81,60.250720878181774,750000,6700,0.17,HOSP_10,660,118,253
2018-08-10,4,8,32,0,summer,37.78,95.39,3.44,60.25072087818178,750000,6700,0.17,HOSP_10,660,118,265
2018-08-11,5,8,32,1,summer,37.67,94.85,3.09,62.18168517531972,750000,6700,0.17,HOSP_10,660,118,232
2018-08-12,6,8,32,1,summer,37.55,94.32,2.76,65.66116260882441,750000,6700,0.17,HOSP_10,660,118,221
2018-08-13,0,8,33,0,summer,37.44,93.79,2.45,69.99999999999996,750000,6700,0.17,HOSP_10,660,118,271
2018-08-14,1,8,33,0,summer,37.32,93.28,2.15,74.33883739117552,750000,6700,0.17,HOSP_10,660,118,261
2018-08-15,2,8,33,0,summer,37.21,92.77,1.88,77.81831482468023,750000,6700,0.17,HOSP_10,660,118,250
2018-08-16,3,8,33,0,summer,37.09,92.27,1.62,79.7492791218182,750000,6700,0.17,HOSP_10,660,118,250
2018-08-17,4,8,33,0,summer,36.96,91.78,1.38,79.74927912181825,750000,6700,0.17,HOSP_10,660,118,251
2018-08-18,5,8,33,1,summer,36.84,91.29,1.16,77.81831482468034,750000,6700,0.17,HOSP_10,660,118,220
2018-08-19,6,8,33,1,summer,36.71,90.82,0.96,74.33883739117556,750000,6700,0.17,HOSP_10,660,118,210
2018-08-20,0,8,34,0,summer,36.58,90.35,0.78,70.0,750000,6700,0.17,HOSP_10,660,118,257
2018-08-21,1,8,34,0,summer,36.45,89.89,0.62,65.66116260882445,750000,6700,0.17,HOSP_10,660,118,247
2018-08-22,2,8,34,0,summer,36.32,89.44,0.47,62.18168517531975,750000,6700,0.17,HOSP_10,660,118,238
2018-08-23,3,8,34,0,summer,36.19,89.0,0.35,60.25072087818176,750000,6700,0.17,HOSP_10,660,118,237
2018-08-24,4,8,34,0,summer,36.05,88.57,0.24,60.25072087818177,750000,6700,0.17,HOSP_10,660,118,249
2018-08-25,5,8,34,1,summer,35.91,88.15,0.15,62.18168517531968,750000,6700,0.17,HOSP_10,660,118,218
2018-08-26,6,8,34,1,summer,35.77,87.74,0.09,65.66116260882436,750000,6700,0.17,HOSP_10,660,118,208
2018-08-27,0,8,35,0,summer,35.63,87.34,0.04,69.99999999999989,750000,6700,0.17,HOSP_10,660,118,255
2018-08-28,1,8,35,0,summer,35.49,86.95,0.01,74.33883739117545,750000,6700,0.17,HOSP_10,660,118,245
2018-08-29,2,8,35,0,summer,35.34,86.56,0.0,77.81831482468019,750000,6700,0.17,HOSP_10,660,118,235
2018-08-30,3,8,35,0,summer,35.2,86.19,0.01,79.74927912181825,750000,6700,0.17,HOSP_10,660,118,235
2018-08-31,4,8,35,0,summer,35.05,85.83,0.04,79.74927912181823,750000,6700,0.17,HOSP_10,660,118,247
2018-09-01,5,9,35,1,monsoon,34.9,85.47,0.09,77.8183148246803,750000,6700,0.17,HOSP_10,660,118,216
2018-09-02,6,9,35,1,monsoon,34.75,85.13,0.15,74.33883739117562,750000,6700,0.17,HOSP_10,660,118,206
2018-09-03,0,9,36,0,monsoon,34.6,84.8,0.24,70.00000000000009,750000,6700,0.17,HOSP_10,660,118,253
2018-09-04,1,9,36,0,monsoon,34.44,84.48,0.35,65.66116260882453,750000,6700,0.17,HOSP_10,660,118,243
2018-09-05,2,9,36,0,monsoon,34.29,84.17,0.47,62.18168517531971,750000,6700,0.17,HOSP_10,660,118,234
2018-09-06,3,9,36,0,monsoon,34.13,83.87,0.62,60.250720878181774,750000,6700,0.17,HOSP_10,660,118,233
2018-09-07,4,9,36,0,monsoon,33.98,83.58,0.78,60.250720878181745,750000,6700,0.17,HOSP_10,660,118,245
2018-09-08,5,9,36,1,monsoon,33.82,83.3,0.96,62.18168517531963,750000,6700,0.17,HOSP_10,660,118,214
2018-09-09,6,9,36,1,monsoon,33.66,83.03,1.16,65.66116260882441,750000,6700,0.17,HOSP_10,660,118,205
2018-09-10,0,9,37,0,monsoon,33.5,82.77,1.38,69.99999999999996,750000,6700,0.17,HOSP_10,660,118,251
2018-09-11,1,9,37,0,monsoon,33.33,82.52,1.62,74.33883739117564,750000,6700,0.17,HOSP_10,660,118,242
2018-09-12,2,9,37,0,monsoon,33.17,82.29,1.88,77.81831482468031,750000,6700,0.17,HOSP_10,660,118,232
2018-09-13,3,9,37,0,monsoon,33.01,82.07,2.15,79.74927912181823,750000,6700,0.17,HOSP_10,660,118,232
2018-09-14,4,9,37,0,monsoon,32.84,81.85,2.45,79.74927912181825,750000,6700,0.17,HOSP_10,660,118,243
2018-09-15,5,9,37,1,monsoon,32.68,81.65,2.76,77.81831482468034,750000,6700,0.17,HOSP_10,660,118,213
2018-09-16,6,9,37,1,monsoon,32.51,81.46,3.09,74.33883739117569,750000,6700,0.17,HOSP_10,660,118,204
2018-09-17,0,9,38,0,monsoon,32.34,81.28,3.44,70.00000000000016,750000,6700,0.17,HOSP_10,660,118,250
2018-09-18,1,9,38,0,monsoon,32.18,81.12,3.81,65.66116260882445,750000,6700,0.17,HOSP_10,660,118,241
2018-09-19,2,9,38,0,monsoon,32.01,80.96,4.19,62.18168517531975,750000,6700,0.17,HOSP_10,660,118,231
2018-09-20,3,9,38,0,monsoon,31.84,80.82,4.59,60.25072087818176,750000,6700,0.17,HOSP_10,660,118,231
2018-09-21,4,9,38,0,monsoon,31.67,80.68,5.01,60.25072087818176,750000,6700,0.17,HOSP_10,660,118,243
2018-09-22,5,9,38,1,monsoon,31.5,80.56,5.45,62.18168517531967,750000,6700,0.17,HOSP_10,660,118,212
2018-09-23,6,9,38,1,monsoon,31.33,80.45,5.9,65.66116260882434,750000,6700,0.17,HOSP_10,660,118,203
2018-09-24,0,9,39,0,monsoon,31.16,80.36,6.38,70.00000000000003,750000,6700,0.17,HOSP_10,660,118,249
2018-09-25,1,9,39,0,monsoon,30.99,80.27,6.86,74.33883739117557,750000,6700,0.17,HOSP_10,660,118,240
2018-09-26,2,9,39,0,monsoon,30.82,80.2,7.37,77.81831482468027,750000,6700,0.17,HOSP_10,660,118,231
2018-09-27,3,9,39,0,monsoon,30.65,80.13,7.89,79.74927912181822,750000,6700,0.17,HOSP_10,660,118,231
2018-09-28,4,9,39,0,monsoon,30.47,80.08,8.43,79.74927912181826,750000,6700,0.17,HOSP_10,660,118,242
2018-09-29,5,9,39,1,monsoon,30.3,80.04,8.98,77.8183148246804,750000,6700,0.17,HOSP_10,660,118,212
2018-09-30,6,9,39,1,monsoon,30.13,80.02,9.55,74.3388373911755,750000,6700,0.17,HOSP_10,660,118,203
2018-10-01,0,10,40,0,monsoon,29.96,80.0,10.13,69.99999999999994,750000,6700,0.17,HOSP_10,660,118,249
2018-10-02,1,10,40,0,monsoon,29.78,80.0,10.73,65.6611626088244,750000,6700,0.17,HOSP_10,660,118,240
2018-10-03,2,10,40,0,monsoon,29.61,80.01,11.35,62.18168517531971,750000,6700,0.17,HOSP_10,660,118,231
2018-10-04,3,10,40,0,monsoon,29.44,80.03,11.98,60.250720878181774,750000,6700,0.17,HOSP_10,660,118,231
2018-10-05,4,10,40,0,monsoon,29.27,80.06,12.62,60.250720878181745,750000,6700,0.17,HOSP_10,660,118,242
2018-10-06,5,10,40,1,monsoon,29.1,80.11,13.28,62.18168517531963,750000,6700,0.17,HOSP_10,660,118,212
2018-10-07,6,10,40,1,monsoon,28.93,80.16,13.96,65.66116260882441,750000,6700,0.17,HOSP_10,660,118,203
2018-10-08,0,10,41,0,monsoon,28.76,80.23,14.64,69.99999999999996,750000,6700,0.17,HOSP_10,660,118,249
2018-10-09,1,10,41,0,monsoon,28.58,80.31,15.35,74.3388373911755,750000,6700,0.17,HOSP_10,660,118,240
2018-10-10,2,10,41,0,monsoon,28.41,80.4,16.06,77.81831482468023,750000,6700,0.17,HOSP_10,660,118,231
2018-10-11,3,10,41,0,monsoon,28.24,80.51,16.79,79.74927912181823,750000,6700,0.17,HOSP_10,660,118,231
2018-10-12,4,10,41,0,monsoon,28.08,80.62,17.53,79.74927912181825,750000,6700,0.17,HOSP_10,660,118,243
2018-10-13,5,10,41,1,monsoon,27.91,80.75,18.28,77.81831482468026,750000,6700,0.17,HOSP_10,660,118,213
2018-10-14,6,10,41,1,monsoon,27.74,80.89,19.05,74.33883739117556,750000,6700,0.17,HOSP_10,660,118,203
2018-10-15,0,10,42,0,monsoon,27.57,81.04,19.82,70.00000000000016,750000,6700,0.17,HOSP_10,660,118,250
2018-10-16,1,10,42,0,monsoon,27.4,81.2,20.61,65.66116260882447,750000,6700,0.17,HOSP_10,660,118,241
2018-10-17,2,10,42,0,monsoon,27.24,81.37,21.41,62.181685175319664,750000,6700,0.17,HOSP_10,660,118,232
2018-10-18,3,10,42,0,monsoon,27.07,81.55,22.22,60.250720878181795,750000,6700,0.17,HOSP_10,660,118,232
2018-10-19,4,10,42,0,monsoon,26.91,81.75,23.04,60.25072087818176,750000,6700,0.17,HOSP_10,660,118,244
2018-10-20,5,10,42,1,monsoon,26.75,81.96,23.88,62.18168517531958,750000,6700,0.17,HOSP_10,660,118,214
2018-10-21,6,10,42,1,monsoon,26.58,82.18,24.72,65.66116260882434,750000,6700,0.17,HOSP_10,660,118,204
2018-10-22,0,10,43,0,monsoon,26.42,82.41,25.57,70.00000000000001,750000,6700,0.17,HOSP_10,660,118,251
2018-10-23,1,10,43,0,monsoon,26.26,82.65,26.43,74.3388373911757,750000,6700,0.17,HOSP_10,660,118,242
2018-10-24,2,10,43,0,monsoon,26.1,82.9,27.3,77.81831482468027,750000,6700,0.17,HOSP_10,660,118,233
2018-10-25,3,10,43,0,monsoon,25.95,83.16,28.18,79.74927912181825,750000,6700,0.17,HOSP_10,660,118,233
2018-10-26,4,10,43,0,monsoon,25.79,83.43,29.07,79.74927912181826,750000,6700,0.17,HOSP_10,660,118,245
2018-10-27,5,10,43,1,monsoon,25.63,83.72,29.96,77.81831482468031,750000,6700,0.17,HOSP_10,660,118,215
2018-10-28,6,10,43,1,monsoon,25.48,84.01,30.87,74.33883739117576,750000,6700,0.17,HOSP_10,660,118,206
2018-10-29,0,10,44,0,monsoon,25.33,84.32,31.78,70.00000000000009,750000,6700,0.17,HOSP_10,660,118,253
2018-10-30,1,10,44,0,monsoon,25.17,84.64,32.69,65.6611626088244,750000,6700,0.17,HOSP_10,660,118,244
2018-10-31,2,10,44,0,monsoon,25.02,84.96,33.62,62.1816851753198,750000,6700,0.17,HOSP_10,660,118,235
2018-11-01,3,11,44,0,spring,24.88,85.3,34.55,60.250720878181774,750000,6700,0.17,HOSP_10,660,118,235
2018-11-02,4,11,44,0,spring,24.73,85.65,35.49,60.250720878181774,750000,6700,0.17,HOSP_10,660,118,247
2018-11-03,5,11,44,1,spring,24.58,86.01,36.43,62.18168517531962,750000,6700,0.17,HOSP_10,660,118,217
2018-11-04,6,11,44,1,spring,24.44,86.38,37.38,65.6611626088244,750000,6700,0.17,HOSP_10,660,118,207
2018-11-05,0,11,45,0,spring,24.3,86.75,38.33,70.00000000000009,750000,6700,0.17,HOSP_10,660,118,255
2018-11-06,1,11,45,0,spring,24.16,87.14,39.28,74.3388373911755,750000,6700,0.17,HOSP_10,660,118,246
2018-11-07,2,11,45,0,spring,24.02,87.54,40.25,77.81831482468031,750000,6700,0.17,HOSP_10,660,118,237
2018-11-08,3,11,45,0,spring,23.88,87.95,41.21,79.7492791218182,750000,6700,0.17,HOSP_10,660,118,237
2018-11-09,4,11,45,0,spring,23.75,88.36,42.18,79.74927912181825,750000,6700,0.17,HOSP_10,660,118,249
2018-11-10,5,11,45,1,spring,23.61,88.79,43.15,77.81831482468044,750000,6700,0.17,HOSP_10,660,118,219
2018-11-11,6,11,45,1,spring,23.48,89.22,44.12,74.3388373911757,750000,6700,0.17,HOSP_10,660,118,209
2018-11-12,0,11,46,0,spring,23.35,89.67,45.1,70.00000000000001,750000,6700,0.17,HOSP_10,660,118,258
2018-11-13,1,11,46,0,spring,23.22,90.12,46.08,65.66116260882434,750000,6700,0.17,HOSP_10,660,118,248
2018-11-14,2,11,46,0,spring,23.1,90.58,47.06,62.18168517531976,750000,6700,0.17,HOSP_10,660,118,239
2018-11-15,3,11,46,0,spring,22.97,91.05,48.04,60.25072087818176,750000,6700,0.17,HOSP_10,660,118,240
2018-11-16,4,11,46,0,spring,22.85,91.53,49.02,60.250720878181724,750000,6700,0.17,HOSP_10,660,118,252
2018-11-17,5,11,46,1,spring,22.73,92.02,50.0,62.181685175319664,750000,6700,0.17,HOSP_10,660,118,221
2018-11-18,6,11,46,1,spring,22.62,92.52,50.98,65.66116260882447,750000,6700,0.17,HOSP_10,660,118,212
2018-11-19,0,11,47,0,spring,22.5,93.02,51.96,69.99999999999987,750000,6700,0.17,HOSP_10,660,118,260
2018-11-20,1,11,47,0,spring,22.39,93.53,52.94,74.33883739117556,750000,6700,0.17,HOSP_10,660,118,251
2018-11-21,2,11,47,0,spring,22.28,94.05,53.92,77.81831482468017,750000,6700,0.17,HOSP_10,660,118,242
2018-11-22,3,11,47,0,spring,22.17,94.58,54.9,79.74927912181822,750000,6700,0.17,HOSP_10,660,118,242
2018-11-23,4,11,47,0,spring,22.06,95.12,55.88,79.74927912181829,750000,6700,0.17,HOSP_10,660,118,255
2018-11-24,5,11,47,1,spring,21.96,95.66,56.85,77.81831482468023,750000,6700,0.17,HOSP_10,660,118,224
2018-11-25,6,11,47,1,spring,21.86,96.21,57.82,74.33883739117563,750000,6700,0.17,HOSP_10,660,118,214
2018-11-26,0,11,48,0,spring,21.76,96.77,58.79,69.99999999999996,750000,6700,0.17,HOSP_10,660,118,264
2018-11-27,1,11,48,0,spring,21.66,97.33,59.75,65.66116260882454,750000,6700,0.17,HOSP_10,660,118,254
2018-11-28,2,11,48,0,spring,21.57,97.9,60.72,62.181685175319714,750000,6700,0.17,HOSP_10,660,118,245
2018-11-29,3,11,48,0,spring,21.48,98.48,61.67,60.250720878181745,750000,6700,0.17,HOSP_10,660,118,246
2018-11-30,4,11,48,0,spring,21.39,99.06,62.62,60.25072087818174,750000,6700,0.17,HOSP_10,660,118,258
2018-12-01,5,12,48,1,winter,21.3,99.65,63.57,62.18168517531971,750000,6700,0.17,HOSP_10,660,118,227
2018-12-02,6,12,48,1,winter,21.22,100.25,64.51,65.66116260882427,750000,6700,0.17,HOSP_10,660,118,217
2018-12-03,0,12,49,0,winter,21.14,100.85,65.45,69.99999999999994,750000,6700,0.17,HOSP_10,660,118,267
2018-12-04,1,12,49,0,winter,21.06,101.46,66.38,74.33883739117537,750000,6700,0.17,HOSP_10,660,118,258
2018-12-05,2,12,49,0,winter,20.98,102.07,67.31,77.81831482468021,750000,6700,0.17,HOSP_10,660,118,248
2018-12-06,3,12,49,0,winter,20.91,102.69,68.22,79.74927912181816,750000,6700,0.17,HOSP_10,660,118,249
2018-12-07,4,12,49,0,winter,20.84,103.31,69.13,79.74927912181822,750000,6700,0.17,HOSP_10,660,118,262
2018-12-08,5,12,49,1,winter,20.77,103.94,70.04,77.81831482468036,750000,6700,0.17,HOSP_10,660,118,230
2018-12-09,6,12,49,1,winter,20.71,104.57,70.93,74.33883739117557,750000,6700,0.17,HOSP_10,660,118,220
2018-12-10,0,12,50,0,winter,20.65,105.21,71.82,69.99999999999989,750000,6700,0.17,HOSP_10,660,118,271
2018-12-11,1,12,50,0,winter,20.59,105.85,72.7,65.66116260882447,750000,6700,0.17,HOSP_10,660,118,261
2018-12-12,2,12,50,0,winter,20.53,106.5,73.57,62.18168517531967,750000,6700,0.17,HOSP_10,660,118,321
2018-12-13,3,12,50,0,winter,20.48,107.15,74.43,60.250720878181795,750000,6700,0.17,HOSP_10,660,118,319
2018-12-14,4,12,50,0,winter,20.43,107.8,75.28,60.25072087818176,750000,6700,0.17,HOSP_10,660,118,347
2018-12-15,5,12,50,1,winter,20.38,108.46,76.12,62.18168517531957,750000,6700,0.17,HOSP_10,660,118,312
2018-12-16,6,12,50,1,winter,20.33,109.12,76.96,65.66116260882433,750000,6700,0.17,HOSP_10,660,118,299
2018-12-17,0,12,51,0,winter,20.29,109.79,77.78,69.99999999999973,750000,6700,0.17,HOSP_10,660,118,351
2018-12-18,1,12,51,0,winter,20.25,110.45,78.59,74.33883739117543,750000,6700,0.17,HOSP_10,660,118,345
2018-12-19,2,12,51,0,winter,20.21,111.12,79.39,77.81831482468009,750000,6700,0.17,HOSP_10,660,118,326
2018-12-20,3,12,51,0,winter,20.18,111.8,80.18,79.74927912181825,750000,6700,0.17,HOSP_10,660,118,323
2018-12-21,4,12,51,0,winter,20.15,112.47,80.95,79.7492791218182,750000,6700,0.17,HOSP_10,660,118,352
2018-12-22,5,12,51,1,winter,20.12,113.15,81.72,77.81831482468031,750000,6700,0.17,HOSP_10,660,118,316
2018-12-23,6,12,51,1,winter,20.09,113.83,82.47,74.3388373911755,750000,6700,0.17,HOSP_10,660,118,304
2018-12-24,0,12,52,0,winter,20.07,114.51,83.21,70.0000000000001,750000,6700,0.17,HOSP_10,660,118,356
2018-12-25,1,12,52,0,winter,20.05,115.19,83.94,65.66116260882441,750000,6700,0.17,HOSP_10,660,118,350
2018-12-26,2,12,52,0,winter,20.04,115.88,84.65,62.18168517531981,750000,6700,0.17,HOSP_10,660,118,330
2018-12-27,3,12,52,0,winter,20.02,116.56,85.36,60.25072087818178,750000,6700,0.17,HOSP_10,660,118,328
2018-12-28,4,12,52,0,winter,20.01,117.25,86.04,60.25072087818171,750000,6700,0.17,HOSP_10,660,118,357
2018-12-29,5,12,52,1,winter,20.01,117.94,86.72,62.181685175319615,750000,6700,0.17,HOSP_10,660,118,321
2018-12-30,6,12,52,1,winter,20.0,118.62,87.38,65.6611626088244,750000,6700,0.17,HOSP_10,660,118,308
2018-12-31,0,12,1,0,winter,20.0,119.31,88.02,69.9999999999998,750000,6700,0.17,HOSP_10,660,118,361
2019-01-01,1,1,1,0,winter,20.0,120.0,88.65,74.33883739117574,750000,6700,0.17,HOSP_10,660,118,355
2019-01-02,2,1,1,0,winter,20.01,120.69,89.27,77.8183148246803,750000,6700,0.17,HOSP_10,660,118,335
2019-01-03,3,1,1,0,winter,20.01,121.38,89.87,79.74927912181826,750000,6700,0.17,HOSP_10,660,118,333
2019-01-04,4,1,1,0,winter,20.02,122.06,90.45,79.74927912181825,750000,6700,0.17,HOSP_10,660,118,362
2019-01-05,5,1,1,1,winter,20.04,122.75,91.02,77.81831482468027,750000,6700,0.17,HOSP_10,660,118,326
2019-01-06,6,1,1,1,winter,20.05,123.44,91.57,74.3388373911757,750000,6700,0.17,HOSP_10,660,118,312
2019-01-07,0,1,2,0,winter,20.07,124.12,92.11,70.00000000000003,750000,6700,0.17,HOSP_10,660,118,366
2019-01-08,1,1,2,0,winter,20.09,124.81,92.63,65.66116260882461,750000,6700,0.17,HOSP_10,660,118,360
2019-01-09,2,1,2,0,winter,20.12,125.49,93.14,62.181685175319764,750000,6700,0.17,HOSP_10,660,118,340
2019-01-10,3,1,2,0,winter,20.15,126.17,93.62,60.25072087818177,750000,6700,0.17,HOSP_10,660,118,338
2019-01-11,4,1,2,0,winter,20.18,126.85,94.1,60.250720878181724,750000,6700,0.17,HOSP_10,660,118,368
2019-01-12,5,1,2,1,winter,20.21,127.53,94.55,62.18168517531966,750000,6700,0.17,HOSP_10,660,118,330
2019-01-13,6,1,2,1,winter,20.25,128.2,94.99,65.6611626088242,750000,6700,0.17,HOSP_10,660,118,317
2019-01-14,0,1,3,0,winter,20.29,128.88,95.41,70.00000000000014,750000,6700,0.17,HOSP_10,660,118,371
2019-01-15,1,1,3,0,winter,20.33,129.55,95.81,74.33883739117556,750000,6700,0.17,HOSP_10,660,118,365
2019-01-16,2,1,3,0,winter,20.38,130.21,96.19,77.81831482468034,750000,6700,0.17,HOSP_10,660,118,345
2019-01-17,3,1,3,0,winter,20.43,130.88,96.56,79.7492791218182,750000,6700,0.17,HOSP_10,660,118,342
2019-01-18,4,1,3,0,winter,20.48,131.54,96.91,79.74927912181823,750000,6700,0.17,HOSP_10,660,118,373
2019-01-19,5,1,3,1,winter,20.53,132.2,97.24,77.8183148246804,750000,6700,0.17,HOSP_10,660,118,335
2019-01-20,6,1,3,1,winter,20.59,132.85,97.55,74.33883739117564,750000,6700,0.17,HOSP_10,660,118,321
2019-01-21,0,1,4,0,winter,20.65,133.5,97.85,69.99999999999996,750000,6700,0.17,HOSP_10,660,118,377
2019-01-22,1,1,4,0,winter,20.71,134.15,98.12,65.66116260882454,750000,6700,0.17,HOSP_10,660,118,370
2019-01-23,2,1,4,0,winter,20.77,134.79,98.38,62.18168517531972,750000,6700,0.17,HOSP_10,660,118,349
2019-01-24,3,1,4,0,winter,20.84,135.43,98.62,60.25072087818181,750000,6700,0.17,HOSP_10,660,118,347
2019-01-25,4,1,4,0,winter,20.91,136.06,98.84,60.25072087818174,750000,6700,0.17,HOSP_10,660,118,378
2019-01-26,5,1,4,1,winter,20.98,136.69,99.04,62.18168517531953,750000,6700,0.17,HOSP_10,660,118,339
2019-01-27,6,1,4,1,winter,21.06,137.31,99.22,65.66116260882451,750000,6700,0.17,HOSP_10,660,118,325
2019-01-28,0,1,5,0,winter,21.14,137.93,99.38,69.99999999999993,750000,6700,0.17,HOSP_10,660,118,381
2019-01-29,1,1,5,0,winter,21.22,138.54,99.53,74.33883739117562,750000,6700,0.17,HOSP_10,660,118,375
2019-01-30,2,1,5,0,winter,21.3,139.15,99.65,77.81831482468021,750000,6700,0.17,HOSP_10,660,118,354
2019-01-31,3,1,5,0,winter,21.39,139.75,99.76,79.74927912181823,750000,6700,0.17,HOSP_10,660,118,351
2019-02-01,4,2,5,0,winter,21.48,140.35,99.85,79.74927912181822,750000,6700,0.17,HOSP_10,660,118,382
2019-02-02,5,2,5,1,winter,21.57,140.94,99.91,77.81831482468036,750000,6700,0.17,HOSP_10,660,118,343
2019-02-03,6,2,5,1,winter,21.66,141.52,99.96,74.33883739117557,750000,6700,0.17,HOSP_10,660,118,329
2019-02-04,0,2,6,0,winter,21.76,142.1,99.99,70.00000000000017,750000,6700,0.17,HOSP_10,660,118,386
